rank-number,rank-year,index-name_en-US,rank-value,patron-source,patron-industry,lastseen-country
7089,12024,Jennifer Steinbrenner Swindal,"$1,300,000,000",Sports,Sports,United States
7090,12024,Konstantin Strukov,"$1,300,000,000","Gold, coal mining",Metals & Mining,Russia
7091,12024,Rustem Sulteev,"$1,300,000,000","Refinery, chemicals",Energy,Russia
7092,12024,Clemens Toennies,"$1,300,000,000",Meat processing,Food & Beverage,Germany
7093,12024,Robert Toennies,"$1,300,000,000",Meat processing,Food & Beverage,Germany
7094,12024,John Van Lieshout,"$1,300,000,000",Real estate,Real Estate,Australia
7095,12024,Pongsak Viddayakorn,"$1,300,000,000",Hospitals,Healthcare,Thailand
7096,12024,Wang Jianguo,"$1,300,000,000",Retail,Fashion & Retail,China
7097,12024,Junjin Wang,"$1,300,000,000",Airline,Service,China
7098,12024,Wang Mingwang,"$1,300,000,000",Electronics components,Manufacturing,China
7099,12024,Wei Lidong,"$1,300,000,000",Software,Technology,China
7100,12024,Myron Wentz,"$1,300,000,000",Health products,Fashion & Retail,St. Kitts and Nevis
7101,12024,Wu Xiaoge,"$1,300,000,000",Battery components,Manufacturing,China
7102,12024,Wu Xushun,"$1,300,000,000",Internet,Diversified,China
7103,12024,Xiong Xiaochuan,"$1,300,000,000",Medical devices,Healthcare,China
7104,12024,Xu Shaochun,"$1,300,000,000",Software,Technology,China
7105,12024,Yan Jane,"$1,300,000,000",Software,Technology,China
7106,12024,Zeng Chaoyi,"$1,300,000,000",Aluminum products,Manufacturing,China
7107,12024,Peng Zhao,"$1,300,000,000",Online recruitment,Service,China
7108,12024,Zhao Tongtong,"$1,300,000,000",Hotels,Service,Canada
7109,12024,Kostyantin Zhevago,"$1,300,000,000",Mining,Metals & Mining,Ukraine
7110,12024,Zong Yanmin,"$1,300,000,000",Semiconductor materials,Manufacturing,China
7234,12024,Sanjay Agarwal,"$1,200,000,000",Banking,Finance & Investments,India
7235,12024,Hamad bin Jassim bin Jaber Al Thani,"$1,200,000,000",Investments,Finance & Investments,Qatar
7236,12024,Joao Alves de Queiroz Filho,"$1,200,000,000",Pharmaceuticals,Diversified,Brazil
7237,12024,Jose Maria Aristrain,"$1,200,000,000",Steel,Metals & Mining,Spain
7238,12024,Michael Arougheti,"$1,200,000,000",Finance,Finance & Investments,United States
7239,12024,Tope Awotona,"$1,200,000,000",Software,Technology,United States
7240,12024,Mehmet Aydinlar,"$1,200,000,000",Hospitals,Healthcare,Turkey
7241,12024,Danna Azrieli,"$1,200,000,000",Real estate,Real Estate,Israel
7242,12024,Naomi Azrieli,"$1,200,000,000",Real estate,Real Estate,Canada
7243,12024,Sharon Azrieli,"$1,200,000,000",Real estate,Real Estate,Canada
7244,12024,Bai Houshan,"$1,200,000,000",Lithium battery,Energy,China
7245,12024,Thomas Bailey,"$1,200,000,000",Money management,Finance & Investments,United States
7246,12024,Bernhard Braun-Luedicke,"$1,200,000,000",Medical technology,Healthcare,Germany
7247,12024,Eva Maria Braun-Luedicke,"$1,200,000,000",Medical technology,Healthcare,Germany
7248,12024,Friederike Braun-Luedicke,"$1,200,000,000",Medical technology,Healthcare,Germany
7249,12024,Jeffrey Cheah,"$1,200,000,000","Property, healthcare",Real Estate,Malaysia
7250,12024,Chen Xianbao,"$1,200,000,000",Food,Food & Beverage,China
7251,12024,Cheng Xianfeng,"$1,200,000,000",Pharmaceuticals,Healthcare,China
7252,12024,Chung Yong-jin,"$1,200,000,000",Retail,Fashion & Retail,South Korea
7253,12024,Darwin Deason,"$1,200,000,000",Software,Service,United States
7254,12024,Diego Della Valle,"$1,200,000,000",Shoes,Fashion & Retail,Italy
7255,12024,Ashwin Desai,"$1,200,000,000",Specialty chemicals,Manufacturing,India
7256,12024,Richard Desmond,"$1,200,000,000",Publishing,Media & Entertainment,United Kingdom
7257,12024,Ding Shui Po,"$1,200,000,000","Sneakers, sportswear",Fashion & Retail,China
7258,12024,Sefik Yilmaz Dizdar,"$1,200,000,000",Fashion retail,Fashion & Retail,Turkey
7259,12024,Mathias Doepfner,"$1,200,000,000",Media,Media & Entertainment,Germany
7260,12024,Farhad Ebrahimi,"$1,200,000,000",Solar panels,Manufacturing,United States
7261,12024,Jose Roberto Ermirio de Moraes,"$1,200,000,000",Diversified,Diversified,Brazil
7262,12024,Jose Ermirio de Moraes Neto,"$1,200,000,000",Diversified,Diversified,Brazil
7263,12024,Fang Hongbo,"$1,200,000,000",Home appliances,Manufacturing,China
7264,12024,David Feffer,"$1,200,000,000",Pulp and paper,Manufacturing,Brazil
7265,12024,Zsolt Felcsuti,"$1,200,000,000",Manufacturing,Manufacturing,Hungary
7266,12024,Ben Francis,"$1,200,000,000",Fitness clothing,Fashion & Retail,United Kingdom
7267,12024,Gary Friedman,"$1,200,000,000",Furniture retail,Fashion & Retail,United States
7268,12024,Dan Gertler,"$1,200,000,000",Mining,Metals & Mining,Israel
7269,12024,Balkrishan Goenka,"$1,200,000,000",Textiles,Manufacturing,India
7270,12024,Lawrence Golub,"$1,200,000,000",Private equity,Finance & Investments,United States
7271,12024,Saroj Rani Gupta,"$1,200,000,000",Steel tubes,Manufacturing,India
7272,12024,Anthony Hall,"$1,200,000,000",Technology,Technology,Australia
7273,12024,Fahed Hariri,"$1,200,000,000","Construction, investments",Construction & Engineering,Lebanon
7274,12024,Richard Hayne,"$1,200,000,000",Urban Outfitters,Fashion & Retail,United States
7275,12024,Michael Heine,"$1,200,000,000",Financial services,Finance & Investments,Australia
7276,12024,Orion Hindawi,"$1,200,000,000",Software,Technology,United States
7277,12024,Lawrence Ho,"$1,200,000,000",Casinos,Gambling & Casinos,Hong Kong
7278,12024,Huang Guanlin,"$1,200,000,000","Textiles, apparel",Fashion & Retail,China
7279,12024,Sam Hupert,"$1,200,000,000",Technology,Technology,Australia
7280,12024,Mohammed Ibrahim,"$1,200,000,000",Communications,Telecom,United Kingdom
7281,12024,Shirley Kao,"$1,200,000,000",Food & beverage retailing,Food & Beverage,Taiwan
7282,12024,David Kaplan,"$1,200,000,000",Finance,Finance & Investments,United States
7283,12024,Kim Kardashian,"$1,200,000,000","Shapewear, cosmetics, reality TV",Fashion & Retail,United States
7284,12024,Ke Guihua,"$1,200,000,000",Auto parts,Manufacturing,China
7285,12024,Ke Yunfeng,"$1,200,000,000",Retailing,Healthcare,China
7286,12024,Alexander Klyachin,"$1,200,000,000",Real estate,Real Estate,Russia
7287,12024,Christine Knauf,"$1,200,000,000",Building materials,Manufacturing,Germany
7288,12024,Karl Knauf,"$1,200,000,000",Building materials,Manufacturing,Germany
7289,12024,Suresh Krishna,"$1,200,000,000",Auto parts,Automotive,India
7290,12024,Guy Laliberté,"$1,200,000,000",Cirque du Soleil,Media & Entertainment,Canada
7291,12024,Lee Su-jin,"$1,200,000,000",Hospitality,Technology,South Korea
7292,12024,Li Guoqing,"$1,200,000,000",Petro Fibre,Manufacturing,China
7293,12024,Li Li,"$1,200,000,000",Pharmaceuticals,Healthcare,China
7294,12024,Li Ruiqiang,"$1,200,000,000",Medical services,Healthcare,China
7295,12024,Zhen Li,"$1,200,000,000",Lithium batteries,Manufacturing,China
7296,12024,Liang Guangwei,"$1,200,000,000",Conglomerate,Manufacturing,China
7297,12024,Liu Ming Hui,"$1,200,000,000",Natural gas distribution,Energy,China
7298,12024,Frederic Luddy,"$1,200,000,000",Software,Technology,United States
7299,12024,"Cargill MacMillan, III.","$1,200,000,000",Cargill,Food & Beverage,United States
7300,12024,John MacMillan,"$1,200,000,000",Cargill,Food & Beverage,United States
7301,12024,Martha MacMillan,"$1,200,000,000",Cargill,Food & Beverage,United States
7302,12024,William MacMillan,"$1,200,000,000",Cargill,Food & Beverage,United States
7303,12024,Keshub Mahindra,"$1,200,000,000",Diversified,Diversified,India
7304,12024,Mao Zhongwu,"$1,200,000,000",Manufacturing,Manufacturing,China
7305,12024,Jorge Mas,"$1,200,000,000",Construction,Construction & Engineering,United States
7306,12024,Lorinc Meszaros,"$1,200,000,000",Diversified,Diversified,Hungary
7307,12024,Jeffrey Michael,"$1,200,000,000",Data management,Technology,United States
7308,12024,Alan Miller,"$1,200,000,000",Healthcare services,Healthcare,United States
7309,12024,Ulrich Mommert,"$1,200,000,000",Lighting,Automotive,Austria
7310,12024,Neide Helena de Moraes,"$1,200,000,000",Diversified,Diversified,Brazil
7311,12024,Scott Nuttall,"$1,200,000,000",Private equity,Finance & Investments,United States
7312,12024,Kailashchandra Nuwal,"$1,200,000,000",Industrial explosives,Manufacturing,India
7313,12024,Axel Oberwelland,"$1,200,000,000",Candy,Food & Beverage,Germany
7314,12024,Jonathan Oringer,"$1,200,000,000",Stock photos,Technology,United States
7315,12024,Vitaly Orlov,"$1,200,000,000",Fisheries,Food & Beverage,Russia
7316,12024,Jose Isaac Peres,"$1,200,000,000",Shopping malls,Real Estate,Brazil
7317,12024,Markus Persson,"$1,200,000,000",Computer games,Media & Entertainment,Sweden
7318,12024,Mark Pincus,"$1,200,000,000",Online games,Technology,United States
7319,12024,Murdaya Poo,"$1,200,000,000",Diversified,Diversified,Indonesia
7320,12024,Forrest Preston,"$1,200,000,000",Health care,Healthcare,United States
7321,12024,Qian Ying,"$1,200,000,000",Pig breeding,Food & Beverage,China
7322,12024,Jimmy Rane,"$1,200,000,000",Lumber,Manufacturing,United States
7323,12024,Andrei Rappoport,"$1,200,000,000",Investments,Finance & Investments,Russia
7324,12024,Hugo Ribeiro,"$1,200,000,000",Agribusiness,Food & Beverage,Brazil
7325,12024,Bennett Rosenthal,"$1,200,000,000",Finance,Finance & Investments,United States
7326,12024,Atul Ruia,"$1,200,000,000",Real estate,Real Estate,India
7327,12024,Thomas Sandell,"$1,200,000,000",Hedge funds,Finance & Investments,Sweden
7328,12024,Francesco Saputo,"$1,200,000,000",Cheese,Food & Beverage,Canada
7329,12024,Dhruv Sawhney,"$1,200,000,000","Engineering, sugar",Construction & Engineering,India
7330,12024,Gerald Schwartz,"$1,200,000,000",Finance,Finance & Investments,Canada
7331,12024,Antonio Luiz Seabra,"$1,200,000,000",Cosmetics,Fashion & Retail,Brazil
7332,12024,Eric Ya Shen,"$1,200,000,000",Online apparel retail,Technology,China
7333,12024,Sytse 'Sid' Sijbrandij,"$1,200,000,000",Software,Technology,Netherlands
7334,12024,Alexander Sixt,"$1,200,000,000",Car rentals,Automotive,Germany
7335,12024,Konstantin Sixt,"$1,200,000,000",Car rentals,Automotive,Germany
7336,12024,Edwin Soeryadjaya,"$1,200,000,000","Coal, investments",Energy,Indonesia
7337,12024,Abhay Soi,"$1,200,000,000",Healthcare,Healthcare,India
7338,12024,Mike Speiser,"$1,200,000,000",Software,Technology,United States
7339,12024,Marco Squinzi,"$1,200,000,000",Chemical products,Construction & Engineering,Italy
7340,12024,Veronica Squinzi,"$1,200,000,000",Chemical products,Construction & Engineering,Italy
7341,12024,Michael Steinhardt,"$1,200,000,000",Hedge funds,Finance & Investments,United States
7342,12024,Ion Stoica,"$1,200,000,000",Data analytics,Technology,Romania
7343,12024,Eddy Sugianto,"$1,200,000,000",Coal,Metals & Mining,Indonesia
7344,12024,Luc Tack,"$1,200,000,000","Textile, chemicals",Manufacturing,Belgium
7345,12024,Tony Tan Caktiong,"$1,200,000,000",Food,Food & Beverage,Philippines
7346,12024,Tang Xiuguo,"$1,200,000,000",Manufacturing,Manufacturing,China
7347,12024,Sam Tarascio,"$1,200,000,000",Real estate,Real Estate,Australia
7348,12024,Lina Tombolato,"$1,200,000,000",Financial services,Finance & Investments,Italy
7349,12024,Ching Bor Tung,"$1,200,000,000",Manufacturing,Manufacturing,China
7350,12024,Joop van den Ende,"$1,200,000,000",TV shows,Media & Entertainment,Netherlands
7351,12024,Ruben Vardanyan,"$1,200,000,000",Investment banking,Finance & Investments,Armenia
7352,12024,Sandro Veronesi,"$1,200,000,000",Fashion,Fashion & Retail,Italy
7353,12024,Thongma Vijitpongpun,"$1,200,000,000",Real estate,Real Estate,Thailand
7354,12024,Thomas von Koch,"$1,200,000,000",Asset management,Finance & Investments,Sweden
7355,12024,Wang Fuji,"$1,200,000,000",Pharmaceuticals,Healthcare,China
7356,12024,Wang Shih-Chung,"$1,200,000,000",Pneumatic equipments,Manufacturing,Taiwan
7357,12024,Wang Xiaoshen,"$1,200,000,000",Lithium,Manufacturing,China
7358,12024,J. Wayne Weaver,"$1,200,000,000",Shoes,Diversified,United States
7359,12024,Drorit Wertheim,"$1,200,000,000",Coca Cola Israel,Food & Beverage,Israel
7360,12024,Cameron Winklevoss,"$1,200,000,000",Cryptocurrency,Finance & Investments,United States
7361,12024,Tyler Winklevoss,"$1,200,000,000",Cryptocurrency,Finance & Investments,United States
7362,12024,Wu Chung-yi,"$1,200,000,000",Manufacturing,Manufacturing,Taiwan
7363,12024,Eugene Wu,"$1,200,000,000",Finance,Finance & Investments,Taiwan
7364,12024,Wu Yonghua,"$1,200,000,000",Apparel,Fashion & Retail,China
7365,12024,Xia Xinde,"$1,200,000,000",Batteries,Manufacturing,China
7366,12024,Xiang Wenbo,"$1,200,000,000",Manufacturing,Manufacturing,China
7367,12024,Xu Jin,"$1,200,000,000",Wine,Food & Beverage,China
7368,12024,Xu Shijun,"$1,200,000,000",Manufacturing,Manufacturing,China
7369,12024,Xu Wanmao,"$1,200,000,000",Education,Service,China
7370,12024,Xu Yuejuan,"$1,200,000,000",Petro Fibre,Manufacturing,China
7371,12024,Vadim Yakunin,"$1,200,000,000",Pharmacy,Healthcare,Russia
7372,12024,Yang Yunyun,"$1,200,000,000",Retail,Fashion & Retail,China
7373,12024,Matei Zaharia,"$1,200,000,000",Data analytics,Technology,Romania
7374,12024,Zan Shengda,"$1,200,000,000",Diversified,Diversified,China
7375,12024,Zhang Xuezheng,"$1,200,000,000",Telecom,Technology,China
7376,12024,Zhang Yin,"$1,200,000,000",Paper manufacturing,Manufacturing,China
7377,12024,Zhao Ning,"$1,200,000,000",Pharmaceuticals,Healthcare,United States
7378,12024,Zhou Wen,"$1,200,000,000",Chemicals,Manufacturing,China
7379,12024,Zhu Xingliang,"$1,200,000,000",Construction,Construction & Engineering,China
7485,12024,Hari Krishan Agarwal,"$1,100,000,000",Sports shoes,Fashion & Retail,India
7486,12024,Farkhad Akhmedov,"$1,100,000,000",Investments,Energy,Russia
7487,12024,Prem Kumar Arora,"$1,100,000,000",Pharmaceuticals,Healthcare,India
7488,12024,Joseph Bae,"$1,100,000,000",Private equity,Finance & Investments,United States
7489,12024,Abigail Bennett,"$1,100,000,000",Liquor,Food & Beverage,United States
7490,12024,Sara Blakely,"$1,100,000,000",Spanx,Fashion & Retail,United States
7491,12024,Lloyd Blankfein,"$1,100,000,000",Banking,Finance & Investments,United States
7492,12024,Henadiy Boholyubov,"$1,100,000,000","Banking, investments",Diversified,Ukraine
7493,12024,Stephane Bonvin,"$1,100,000,000",Real estate,Real Estate,Switzerland
7494,12024,Oleg Boyko,"$1,100,000,000",Diversified,Diversified,Russia
7495,12024,Ryan Breslow,"$1,100,000,000",E-commerce software,Technology,United States
7496,12024,Thomas Bruch,"$1,100,000,000",Retail,Fashion & Retail,Germany
7497,12024,Marina Budiman,"$1,100,000,000",Data centers,Technology,Indonesia
7498,12024,Pradip Burman,"$1,100,000,000",Consumer goods,Food & Beverage,India
7499,12024,Cai Hongbin,"$1,100,000,000",Pharmaceuticals,Healthcare,China
7500,12024,Cao Kejian,"$1,100,000,000",Air compressors,Manufacturing,China
7501,12024,Giuliana Caprotti,"$1,100,000,000",Supermarkets,Food & Beverage,Italy
7502,12024,Marina Caprotti,"$1,100,000,000",Supermarkets,Food & Beverage,Italy
7503,12024,Chang Jing,"$1,100,000,000",Technology,Technology,China
7504,12024,Chen Baohua,"$1,100,000,000",Pharmaceutical,Healthcare,China
7505,12024,Gang Chen,"$1,100,000,000",Solar energy,Energy,China
7506,12024,Liying Chen,"$1,100,000,000",Package delivery,Logistics,China
7507,12024,Tony Chen,"$1,100,000,000",Electronics,Technology,Taiwan
7508,12024,Chen Xueling,"$1,100,000,000",Stationery,Manufacturing,China
7509,12024,Cheng Lili,"$1,100,000,000",Poultry breeding,Food & Beverage,China
7510,12024,Cho Jyh-jer,"$1,100,000,000",Semiconductors,Technology,Taiwan
7511,12024,Weili Dai,"$1,100,000,000",Semiconductors,Technology,United States
7512,12024,Carmen Daurella Aguilera,"$1,100,000,000",Coca-Cola bottler,Food & Beverage,Spain
7513,12024,Deng Yingzhong,"$1,100,000,000",Paper,Manufacturing,China
7514,12024,Shlomo Eliahu,"$1,100,000,000",Insurance,Finance & Investments,Israel
7515,12024,Henry Engelhardt,"$1,100,000,000",Insurance,Finance & Investments,United States
7516,12024,Gabriel Escarrer,"$1,100,000,000",Hotels,Service,Spain
7517,12024,Daniel Feffer,"$1,100,000,000",Pulp and paper,Manufacturing,Brazil
7518,12024,Ruben Feffer,"$1,100,000,000",Pulp and paper,Manufacturing,Brazil
7519,12024,Gleb Fetisov,"$1,100,000,000",Investments,Telecom,Russia
7520,12024,Paul Fireman,"$1,100,000,000",Reebok,Fashion & Retail,United States
7521,12024,Robert Fisher,"$1,100,000,000",Gap,Fashion & Retail,United States
7522,12024,Bernd Freier,"$1,100,000,000",Fashion retail,Fashion & Retail,Germany
7523,12024,Donald Friese,"$1,100,000,000",Manufacturing,Manufacturing,United States
7524,12024,Gan Zhongru,"$1,100,000,000",Pharmaceuticals,Healthcare,China
7525,12024,Rahul Gautam,"$1,100,000,000",Mattresses,Fashion & Retail,India
7526,12024,David Golub,"$1,100,000,000",Private equity,Finance & Investments,United States
7527,12024,Pavel Golubkov,"$1,100,000,000","Building, development",Real Estate,Russia
7528,12024,Cristina Green,"$1,100,000,000",Fashion retail,Fashion & Retail,United Kingdom
7529,12024,Philip Green,"$1,100,000,000",Fashion retail,Fashion & Retail,United Kingdom
7530,12024,Said Gutseriev,"$1,100,000,000","Retail, investments",Energy,Russia
7531,12024,Polys Haji-Ioannou,"$1,100,000,000",EasyJet,Service,Cyprus
7532,12024,He Zuxun,"$1,100,000,000",Pig breeding,Food & Beverage,China
7533,12024,Christian Herz,"$1,100,000,000",Coffee,Finance & Investments,Germany
7534,12024,Michaela Herz,"$1,100,000,000",Coffee,Finance & Investments,Germany
7535,12024,David Hindawi,"$1,100,000,000",Software,Technology,United States
7536,12024,Huang Shan,"$1,100,000,000",Software,Technology,China
7537,12024,Huang Xiaofen,"$1,100,000,000",Printed circuit boards,Technology,China
7538,12024,Hiroshi Ishibashi,"$1,100,000,000",Tires,Automotive,Japan
7539,12024,Masayuki Ishihara,"$1,100,000,000",Pachinko machines,Gambling & Casinos,Japan
7540,12024,Chatchai Kaewbootta,"$1,100,000,000",Auto loans,Finance & Investments,Thailand
7541,12024,Nikhil Kamath,"$1,100,000,000",Financial services,Finance & Investments,India
7542,12024,Jonas Kamprad,"$1,100,000,000",IKEA,Finance & Investments,Sweden
7543,12024,Mathias Kamprad,"$1,100,000,000",IKEA,Finance & Investments,Sweden
7544,12024,Peter Kamprad,"$1,100,000,000",IKEA,Finance & Investments,Sweden
7545,12024,Fumio Kaneko,"$1,100,000,000",Waste management,Service,Japan
7546,12024,Sunjay Kapur,"$1,100,000,000",Auto parts,Automotive,United States
7547,12024,Ali Metin Kazanci,"$1,100,000,000",Energy,Energy,Turkey
7548,12024,Kangbao Ke,"$1,100,000,000",Retailing,Healthcare,China
7549,12024,Carsten Koerl,"$1,100,000,000",Sports data,Sports,Germany
7550,12024,Koo Bon-sik,"$1,100,000,000",LG,Technology,South Korea
7551,12024,Andrei Kosogov,"$1,100,000,000",Banking,Energy,Russia
7552,12024,Yogesh Kothari,"$1,100,000,000",Specialty chemicals,Manufacturing,India
7553,12024,Arvind Lal,"$1,100,000,000",Medical diagnostics,Healthcare,India
7554,12024,Manuel Lao Hernández,"$1,100,000,000",Casinos,Gambling & Casinos,Spain
7555,12024,Lee Joong-keun,"$1,100,000,000","Construction, real estate",Construction & Engineering,South Korea
7556,12024,Nancy Lerner,"$1,100,000,000","Banking, credit cards",Finance & Investments,United States
7557,12024,Norma Lerner,"$1,100,000,000",Banking,Finance & Investments,United States
7558,12024,Randolph Lerner,"$1,100,000,000","Banking, credit cards",Finance & Investments,United States
7559,12024,Lin Zhijun,"$1,100,000,000",Medical devices,Healthcare,China
7560,12024,Lin Zhixiong,"$1,100,000,000",Medical devices,Healthcare,China
7561,12024,Jeffrey Lorberbaum,"$1,100,000,000",Flooring,Manufacturing,United States
7562,12024,Lu Rongfu,"$1,100,000,000",Telecommunication,Telecom,China
7563,12024,Lyu Yixiong,"$1,100,000,000",Cosmetics,Fashion & Retail,China
7564,12024,Soichiro Minami,"$1,100,000,000",Internet and software,Technology,Japan
7565,12024,Pawan Munjal,"$1,100,000,000",Two wheelers,Automotive,India
7566,12024,Renu Munjal,"$1,100,000,000",Two wheelers,Automotive,India
7567,12024,Suman Munjal,"$1,100,000,000",Motorcycles,Automotive,India
7568,12024,Dmitry Nikolaev,"$1,100,000,000",Coal,Energy,Russia
7569,12024,Sjamsul Nursalim,"$1,100,000,000","Tires, retail",Automotive,Indonesia
7570,12024,Adrian Paval,"$1,100,000,000",Retail,Fashion & Retail,Romania
7571,12024,Antonio Percassi,"$1,100,000,000","Real estate, diversified",Diversified,Italy
7572,12024,Kevin Plank,"$1,100,000,000",Under Armour,Fashion & Retail,United States
7573,12024,G.V. Prasad,"$1,100,000,000",Pharmaceuticals,Healthcare,India
7574,12024,Pu Zhongjie,"$1,100,000,000",Medical equipment,Healthcare,China
7575,12024,Rao Wei,"$1,100,000,000",Pharmaceuticals,Healthcare,China
7576,12024,Helena Revoredo,"$1,100,000,000",Security services,Service,Spain
7577,12024,Matthew Roszak,"$1,100,000,000",Cryptocurrency,Finance & Investments,United States
7578,12024,Paul Sciarra,"$1,100,000,000",Pinterest,Technology,United States
7579,12024,Rajesh Sharma,"$1,100,000,000",Finance,Finance & Investments,India
7580,12024,Dean Solon,"$1,100,000,000",Solar systems,Energy,United States
7581,12024,Michael Spencer,"$1,100,000,000",Stock exchange,Finance & Investments,United Kingdom
7582,12024,Joseph Steinberg,"$1,100,000,000",Investments,Finance & Investments,United States
7583,12024,Zachary Stern,"$1,100,000,000",Liquor,Food & Beverage,United States
7584,12024,Manny Stul,"$1,100,000,000",Toys,Manufacturing,Australia
7585,12024,Sun Hongjun,"$1,100,000,000",Semiconductors,Technology,China
7586,12024,Sun Weijie,"$1,100,000,000",Oilfield equipment,Manufacturing,China
7587,12024,Sehat Sutardja,"$1,100,000,000",Semiconductors,Technology,United States
7588,12024,Min-Liang Tan,"$1,100,000,000",gaming,Media & Entertainment,Singapore
7589,12024,Tan Yu Yeh,"$1,100,000,000",Retail,Fashion & Retail,Malaysia
7590,12024,Tang Aoqi,"$1,100,000,000",Auto parts,Automotive,China
7591,12024,Vonnarat Tangkaravakoon,"$1,100,000,000","Wire & cables, paints",Manufacturing,Thailand
7592,12024,Tsao Ter-fung,"$1,100,000,000",Food,Food & Beverage,Taiwan
7593,12024,Tung Ching Sai,"$1,100,000,000",Manufacturing,Manufacturing,China
7594,12024,Arkady Volozh,"$1,100,000,000",Search engine,Technology,Russia
7595,12024,Peter-Alexander Wacker,"$1,100,000,000",Chemicals,Manufacturing,Germany
7596,12024,Wan Long,"$1,100,000,000",Food,Food & Beverage,China
7597,12024,Wang Han,"$1,100,000,000",Airline,Diversified,China
7598,12024,Lars Wingefors,"$1,100,000,000",Video games,Media & Entertainment,Sweden
7599,12024,Allan Wong,"$1,100,000,000",Electronics,Manufacturing,Hong Kong
7601,12024,Horst Wortmann,"$1,100,000,000",Footwear,Fashion & Retail,Germany
7602,12024,Wu Kaiting,"$1,100,000,000",Electronics,Telecom,Hong Kong
7603,12024,Wu Li-gann,"$1,100,000,000",Electronic components,Manufacturing,Taiwan
7604,12024,Wu Xiangdong,"$1,100,000,000",Liquor,Food & Beverage,China
7605,12024,Xiu Laigui,"$1,100,000,000",Pharmaceuticals,Healthcare,China
7606,12024,Xu Jiangnan,"$1,100,000,000",Vitamins,Healthcare,China
7607,12024,Xue Jiping,"$1,100,000,000",Cable,Telecom,China
7608,12024,Yao Hsiao Tung,"$1,100,000,000",Manufacturing,Manufacturing,Singapore
7609,12024,Ye Qiongjiu,"$1,100,000,000",Software,Technology,China
7610,12024,Yanqiao Ye,"$1,100,000,000",Soy sauce,Food & Beverage,China
7611,12024,Yeh Kuo-I,"$1,100,000,000",Manufacturing,Manufacturing,Taiwan
7612,12024,Yu Faxiang,"$1,100,000,000","Tourism, cultural industry",Media & Entertainment,China
7613,12024,Zeng Chaolin,"$1,100,000,000",Aluminium,Metals & Mining,China
7614,12024,Kapeng Zhang,"$1,100,000,000",Building materials,Construction & Engineering,China
7615,12024,Zhang Xuansong,"$1,100,000,000",Supermarkets,Fashion & Retail,China
7616,12024,Zhang Xuewu,"$1,100,000,000",Snacks,Food & Beverage,China
7617,12024,Zhu Yiming,"$1,100,000,000",Semiconductors,Technology,China
7618,12024,Zhu Zhaojiang,"$1,100,000,000",Smartphones,Manufacturing,China
7619,12024,Zhuo Jun,"$1,100,000,000",Printed circuit boards,Manufacturing,Hong Kong
7743,12024,Manohar Lal Agarwal,"$1,000,000,000",Snacks,Food & Beverage,India
7744,12024,Christian Angermayer,"$1,000,000,000",Investments,Finance & Investments,Germany
7745,12024,Ryuji Arai,"$1,000,000,000",Retail,Fashion & Retail,Japan
7746,12024,Anna Maria Braun,"$1,000,000,000",Medical technology,Healthcare,Germany
7747,12024,Johanna Braun,"$1,000,000,000",Medical technology,Healthcare,Germany
7748,12024,Karl Friedrich Braun,"$1,000,000,000",Medical technology,Healthcare,Germany
7749,12024,Ludwig Theodor Braun,"$1,000,000,000",Medical technology,Healthcare,Germany
7750,12024,Ana Maria Brescia Cafferata,"$1,000,000,000","Mining, banking",Diversified,Peru
7752,12024,Hideyuki Busujima,"$1,000,000,000",Pachinko machines,Gambling & Casinos,Japan
7753,12024,Edouard Carmignac,"$1,000,000,000",Asset management,Finance & Investments,France
7754,12024,Chang Kuo-Ming,"$1,000,000,000",Transportation,Logistics,Taiwan
7755,12024,Chen Jiancheng,"$1,000,000,000",Manufacturing,Manufacturing,China
7756,12024,Rui Chen,"$1,000,000,000",Online entertainment,Media & Entertainment,China
7757,12024,Chen Shiliang,"$1,000,000,000",Polyester,Manufacturing,China
7758,12024,Tianqiao Chen,"$1,000,000,000",Online games,Technology,China
7759,12024,Yuantai Chen,"$1,000,000,000",Batteries,Energy,China
7760,12024,Cheng Antares,"$1,000,000,000",Liquor,Food & Beverage,Hong Kong
7761,12024,Kochouseph Chittilappilly,"$1,000,000,000",Electrical appliances,Manufacturing,India
7762,12024,John Christodoulou,"$1,000,000,000",Real estate,Real Estate,United Kingdom
7763,12024,Pollyanna Chu,"$1,000,000,000","Financial services, property",Finance & Investments,Hong Kong
7764,12024,Turgay Ciner,"$1,000,000,000",Diversified,Diversified,Turkey
7765,12024,Benoit Dageville,"$1,000,000,000",Software,Technology,United States
7766,12024,Mark Dixon,"$1,000,000,000",Office real estate,Real Estate,United Kingdom
7767,12024,Du Yulin,"$1,000,000,000",Software,Technology,China
7768,12024,Feng Yuxia,"$1,000,000,000",Pharmaceuticals,Healthcare,China
7769,12024,Benedicte Find,"$1,000,000,000",Medical devices,Healthcare,Denmark
7770,12024,William Fisher,"$1,000,000,000",Gap,Fashion & Retail,United States
7771,12024,Gao Yunfeng,"$1,000,000,000",Industrial lasers,Manufacturing,China
7772,12024,Jianming Geng,"$1,000,000,000",Real estate,Real Estate,China
7773,12024,Sven Hagströmer,"$1,000,000,000",Financial services,Finance & Investments,Sweden
7774,12024,Clelia Haji-Ioannou,"$1,000,000,000",EasyJet,Service,Cyprus
7775,12024,Stelios Haji-Ioannou,"$1,000,000,000",EasyJet,Service,Cyprus
