rank-number,rank-year,index-name_en-US,capitalist-gender,XY-parent_en-US,XX-parent_en-Us,given-name_native-tongue,friend-name,capitalist_consort-name,firstseen-city,firstseen-country,capitalist_born-spacetime,capitalist_origin-story,mother-tongues,capitalist_schooling,written-hands,job-titles,award-names,capitalist-background,lastseen_city,lastseen-country,capitalist-type,rank-metric,rank-value,stock-shareprice,evolution-value_descendant-count,datacollected-yearmonth,firstseen-year,privedge-granted_year,priveledge-rank,privedge-lost_year,lastseen-year,deathnote,capitalist-currentage,person_age-group,archetype.childhood,archetype.student,archetype.householder,archetype.teacher,archetype.advisor,archetype.phantasim,patron-source,patron-industry,claim-to-fame,data-notes
3558,12024,Patrick Drahi,,,,,,,,,,,,,,,,,,France,person.public,USD-networth,"$4,300,000,000",,,12024.03,11963,,B.lion,,,,63,teacher,,,,,,,Telecom,Telecom,,
3559,12024,Behdad Eghbali,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$4,300,000,000",,,12024.03,11933,,B.lion,,,,93,phantasim,,,,,,,Private equity,Finance & Investments,,
3560,12024,Juan Carlos Escotet,,,,,,,,,,,,,,,,,,Venezuela,person.public,USD-networth,"$4,300,000,000",,,12024.03,11934,,B.lion,,,,92,phantasim,,,,,,,Banking,Finance & Investments,,
3561,12024,Jose E. Feliciano,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$4,300,000,000",,,12024.03,11963,,B.lion,,,,63,teacher,,,,,,,Private equity,Finance & Investments,,
3562,12024,Hu Kaijun,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$4,300,000,000",,,12024.03,11962,,B.lion,,,,64,teacher,,,,,,,Pharmaceuticals,Healthcare,,
3563,12024,Johnelle Hunt,XX,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$4,300,000,000",,,12024.03,11968,,B.lion,,,,58,teacher,,,,,,,Trucking,Logistics,,
3564,12024,Marian Ilitch,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$4,300,000,000",,,12024.03,11969,,B.lion,,,,57,teacher,,,,,,,Little Caesars Pizza,Food & Beverage,,
3565,12024,Daryl Katz,,,,,,,,,,,,,,,,,,Canada,person.public,USD-networth,"$4,300,000,000",,,12024.03,11964,,B.lion,,,,62,teacher,,,,,,,Pharmacies,Diversified,,
3566,12024,Andrei Kozitsyn,,,,,,,,,,,,,,,,,,Russia,person.public,USD-networth,"$4,300,000,000",,,12024.03,11966,,B.lion,,,,60,teacher,,,,,,,Metals,Metals & Mining,,
3567,12024,Timur Kulibaev,,,,,,,,,,,,,,,,,,Kazakhstan,person.public,USD-networth,"$4,300,000,000",,,12024.03,11963,,B.lion,,,,63,teacher,,,,,,,Banking,Finance & Investments,,
3568,12024,Dinara Kulibaeva,,,,,,,,,,,,,,,,,,Kazakhstan,person.public,USD-networth,"$4,300,000,000",,,12024.03,11949,,B.lion,,,,77,advisor,,,,,,,Banking,Finance & Investments,,
3569,12024,Ian Livingstone,,,,,,,,,,,,,,,,,,United Kingdom,person.public,USD-networth,"$4,300,000,000",,,12024.03,11970,,B.lion,,,,56,teacher,,,,,,,Real estate,Real Estate,,
3570,12024,Richard Livingstone,,,,,,,,,,,,,,,,,,United Kingdom,person.public,USD-networth,"$4,300,000,000",,,12024.03,11960,,B.lion,,,,66,teacher,,,,,,,Real estate,Real Estate,,
3571,12024,Gwendolyn Sontheim Meyer,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$4,300,000,000",,,12024.03,11958,,B.lion,,,,68,teacher,,,,,,,Cargill,Food & Beverage,,
3572,12024,Jay Paul,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$4,300,000,000",,,12024.03,11959,,B.lion,,,,67,teacher,,,,,,,Real estate,Real Estate,,
3573,12024,Pham Nhat Vuong,,,,,,,,,,,,,,,,,,Vietnam,person.public,USD-networth,"$4,300,000,000",,,12024.03,11982,,B.lion,,,,44,householder,,,,,,,Diversified,Diversified,,
3574,12024,Jon Stryker,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$4,300,000,000",,,12024.03,11950,,B.lion,,,,76,advisor,,,,,,,Medical equipment,Healthcare,,
3575,12024,Daniel Tsai,,,,,,,,,,,,,,,,,,Taiwan,person.public,USD-networth,"$4,300,000,000",,,12024.03,11966,,B.lion,,,,60,teacher,,,,,,,Finance,Finance & Investments,,
3576,12024,Richard Tsai,,,,,,,,,,,,,,,,,,Taiwan,person.public,USD-networth,"$4,300,000,000",,,12024.03,11941,,B.lion,,,,85,advisor,,,,,,,Finance,Finance & Investments,,
3577,12024,Frank Wang,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$4,300,000,000",,,12024.03,11959,,B.lion,,,,67,teacher,,,,,,,Drones,Technology,,
3578,12024,Wang Junshi,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$4,300,000,000",,,12024.03,11956,,B.lion,,,,70,teacher,,,,,,,Solar inverters,Manufacturing,,
3579,12024,Wang Wenjing,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$4,300,000,000",,,12024.03,11942,,B.lion,,,,84,advisor,,,,,,,Business software,Technology,,
3580,12024,Herbert Wertheim,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$4,300,000,000",,,12024.03,11967,,B.lion,,,,59,teacher,,,,,,,Investments,Finance & Investments,,
3610,12024,Shari Arison,,,,,,,,,,,,,,,,,,Israel,person.public,USD-networth,"$4,200,000,000",,,12024.03,11937,,B.lion,,,,89,advisor,,,,,,,Carnival Cruises,Service,,
3611,12024,Pyotr Aven,,,,,,,,,,,,,,,,,,Russia,person.public,USD-networth,"$4,200,000,000",,,12024.03,11942,,B.lion,,,,84,advisor,,,,,,,"Oil, banking, telecom",Finance & Investments,,
3612,12024,Chan Laiwa,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$4,200,000,000",,,12024.03,11952,,B.lion,,,,74,advisor,,,,,,,Real estate,Real Estate,,
3613,12024,Chen Hua,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$4,200,000,000",,,12024.03,11950,,B.lion,,,,76,advisor,,,,,,,Real estate,Real Estate,,
3614,12024,Thomas Hagen,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$4,200,000,000",,,12024.03,11942,,B.lion,,,,84,advisor,,,,,,,Insurance,Finance & Investments,,
3615,12024,"Rupert Johnson, Jr.",XY,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$4,200,000,000",,,12024.03,11971,,B.lion,,,,55,teacher,,,,,,,Franklin Templeton,Finance & Investments,,
3616,12024,Dewi Kam,,,,,,,,,,,,,,,,,,Indonesia,person.public,USD-networth,"$4,200,000,000",,,12024.03,11969,,B.lion,,,,57,teacher,,,,,,,Coal,Energy,,
3617,12024,Min Kao,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$4,200,000,000",,,12024.03,11965,,B.lion,,,,61,teacher,,,,,,,Navigation equipment,Technology,,
3618,12024,Marc Ladreit de Lacharriere,,,,,,,,,,,,,,,,,,France,person.public,USD-networth,"$4,200,000,000",,,12024.03,11956,,B.lion,,,,70,teacher,,,,,,,Finance,Finance & Investments,,
3619,12024,Eric Lefkofsky,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$4,200,000,000",,,12024.03,11964,,B.lion,,,,62,teacher,,,,,,,"Groupon, investments",Technology,,
3620,12024,Lin Bin,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$4,200,000,000",,,12024.03,11951,,B.lion,,,,75,advisor,,,,,,,Smartphones,Technology,,
3621,12024,Lin Li,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$4,200,000,000",,,12024.03,11966,,B.lion,,,,60,teacher,,,,,,,Investments,Finance & Investments,,
3622,12024,Michael Moritz,XY,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$4,200,000,000",,,12024.03,11984,,B.lion,,,,42,householder,,,,,,,Venture capital,Technology,,
3623,12024,Jean (Gigi) Pritzker,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$4,200,000,000",,,12024.03,11951,,B.lion,,,,75,advisor,,,,,,,"Hotels, investments",Service,,
3624,12024,E. Joe Shoen,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$4,200,000,000",,,12024.03,11953,,B.lion,,,,73,advisor,,,,,,,U-Haul,Automotive,,
3625,12024,Jeff Skoll,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$4,200,000,000",,,12024.03,11969,,B.lion,,,,57,teacher,,,,,,,EBay,Technology,,
3626,12024,Lynsi Snyder,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$4,200,000,000",,,12024.03,11956,,B.lion,,,,70,teacher,,,,,,,In-N-Out Burger,Food & Beverage,,
3627,12024,Djoko Susanto,,,,,,,,,,,,,,,,,,Indonesia,person.public,USD-networth,"$4,200,000,000",,,12024.03,11941,,B.lion,,,,85,advisor,,,,,,,Supermarkets,Fashion & Retail,,
3628,12024,Tahir,,,,,,,,,,,,,,,,,,Indonesia,person.public,USD-networth,"$4,200,000,000",,,12024.03,11941,,B.lion,,,,85,advisor,,,,,,,Diversified,Diversified,,
3629,12024,Peter Thiel,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$4,200,000,000",,,12024.03,11937,,B.lion,,,,89,advisor,,,,,,,"Facebook, investments",Finance & Investments,,
3687,12024,Andrej Babis,,,,,,,,,,,,,,,,,,Czech Republic,person.public,USD-networth,"$4,100,000,000",,,12024.03,11950,,B.lion,,,,76,advisor,,,,,,,Agriculture,Food & Beverage,,
3688,12024,Danielle Bellon,,,,,,,,,,,,,,,,,,France,person.public,USD-networth,"$4,100,000,000",,,12024.03,11954,,B.lion,,,,72,teacher,,,,,,,Food services,Service,,
3689,12024,Hubert Burda,,,,,,,,,,,,,,,,,,Germany,person.public,USD-networth,"$4,100,000,000",,,12024.03,11970,,B.lion,,,,56,teacher,,,,,,,Publishing,Media & Entertainment,,
3690,12024,Nick Caporella,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$4,100,000,000",,,12024.03,11958,,B.lion,,,,68,teacher,,,,,,,Beverages,Food & Beverage,,
3691,12024,John Catsimatidis,XY,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$4,100,000,000",,,12024.03,11969,,B.lion,,,,57,teacher,,,,,,,"Oil, real estate",Energy,,
3692,12024,Scott Cook,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$4,100,000,000",,,12024.03,11941,,B.lion,,,,85,advisor,,,,,,,Software,Technology,,
3693,12024,Luca Garavoglia,,,,,,,,,,,,,,,,,,Italy,person.public,USD-networth,"$4,100,000,000",,,12024.03,11968,,B.lion,,,,58,teacher,,,,,,,Spirits,Food & Beverage,,
3694,12024,Antti Herlin,,,,,,,,,,,,,,,,,,Finland,person.public,USD-networth,"$4,100,000,000",,,12024.03,11951,,B.lion,,,,75,advisor,,,,,,,"Elevators, escalators",Manufacturing,,
3695,12024,Hong Jie,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$4,100,000,000",,,12024.03,11963,,B.lion,,,,63,teacher,,,,,,,Paint,Manufacturing,,
3696,12024,"Jeremy Jacobs, Sr.",,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$4,100,000,000",,,12024.03,11958,,B.lion,,,,68,teacher,,,,,,,Food service,Service,,
3697,12024,Igor Kesaev,,,,,,,,,,,,,,,,,,Russia,person.public,USD-networth,"$4,100,000,000",,,12024.03,11948,,B.lion,,,,78,advisor,,,,,,,"Tobacco distribution, retail",Fashion & Retail,,
3698,12024,Mary Alice Dorrance Malone,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$4,100,000,000",,,12024.03,11961,,B.lion,,,,65,teacher,,,,,,,Campbell Soup,Food & Beverage,,
3699,12024,Joao Moreira Salles,,,,,,,,,,,,,,,,,,Brazil,person.public,USD-networth,"$4,100,000,000",,,12024.03,11936,,B.lion,,,,90,advisor,,,,,,,"Banking, minerals",Diversified,,
3700,12024,Walther Moreira Salles Junior,,,,,,,,,,,,,,,,,,Brazil,person.public,USD-networth,"$4,100,000,000",,,12024.03,11942,,B.lion,,,,84,advisor,,,,,,,"Banking, minerals",Finance & Investments,,
3701,12024,Arturo Moreno,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$4,100,000,000",,,12024.03,11964,,B.lion,,,,62,teacher,,,,,,,"Billboards, Los Angeles Angels",Sports,,
3702,12024,Peter Spuhler,,,,,,,,,,,,,,,,,,Switzerland,person.public,USD-networth,"$4,100,000,000",,,12024.03,11967,,B.lion,,,,59,teacher,,,,,,,Train cars,Manufacturing,,
3703,12024,Donald Sterling,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$4,100,000,000",,,12024.03,11944,,B.lion,,,,82,advisor,,,,,,,Real estate,Real Estate,,
3704,12024,Kerry Stokes,,,,,,,,,,,,,,,,,,Australia,person.public,USD-networth,"$4,100,000,000",,,12024.03,11976,,B.lion,,,,50,teacher,,,,,,,"Construction equipment, media",Diversified,,
3705,12024,Ken Xie,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$4,100,000,000",,,12024.03,11949,,B.lion,,,,77,advisor,,,,,,,Cybersecurity,Technology,,
3706,12024,Xie Liangzhi,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$4,100,000,000",,,12024.03,11968,,B.lion,,,,58,teacher,,,,,,,Biotech,Healthcare,,
,,David Packard,XY,Sperry Sidney Packard,Ella Graber,David Packard,,Lucile Salter ,,United States,Modern-English.PreWW1,,Modern-English.PreWW1,"Centennial High School
Stanford University (BA)
University of Colorado at Boulder (student)
Stanford University (MA)",en-US.typeface.PreWW1-era,"Football Letterman
Basketball Letterman
Phi Beta Kappa Society (member)
Alpha Delta Phi Literary Fraternity (brother)
General Electric Company (employee)
Hewlett-Packard (President)
Hewlett-Packard (CEO)
Hewlett-Packard (Chairman of the Board)
United States Deputy Secretary of Defense (13th)
Uniformed Services University of the Health Sciences (President)
Uniformed Services University of the Health Sciences (board of regents)
Trilateral Commission (member)
Presidential Medal of Freedom (recipient)",,American electrical engineer and co-founder,,United States,person.public,USD-networth,"$4,000,000,000",,4,12024.03,11912,,B.lion,,11971,,59,teacher,warlock.manipulator,wizard.alchemist,warlock.director,wizard.engineer,,,Hewlett-Packard ,Technology,worked for Richard Nixon after co-founding HP.,
3742,12024,Sid Bass,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$4,000,000,000",,,12024.03,11947,,B.lion,,,,79,advisor,,,,,,,"Oil, investments",Energy,,
3743,12024,Ben Chestnut,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$4,000,000,000",,,12024.03,11951,,B.lion,,,,75,advisor,,,,,,,Email marketing,Technology,,
3744,12024,Elisabeth DeLuca,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$4,000,000,000",,,12024.03,11978,,B.lion,,,,48,householder,,,,,,,Subway,Food & Beverage,,
3745,12024,Guo Guangchang,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$4,000,000,000",,,12024.03,11963,,B.lion,,,,63,teacher,,,,,,,Conglomerate,Diversified,,
3746,12024,Vinod Rai Gupta,,,,,,,,,,,,,,,,,,India,person.public,USD-networth,"$4,000,000,000",,,12024.03,11973,,B.lion,,,,53,teacher,,,,,,,Electrical equipment,Manufacturing,,
3747,12024,John Henry,XY,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$4,000,000,000",,,12024.03,11959,,B.lion,,,,67,teacher,,,,,,,Sports,Sports,,
3748,12024,Travis Kalanick,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$4,000,000,000",,,12024.03,11982,,B.lion,,,,44,householder,,,,,,,Uber,Technology,,
3749,12024,Koon Poh Keong,,,,,,,,,,,,,,,,,,Malaysia,person.public,USD-networth,"$4,000,000,000",,,12024.03,11945,,B.lion,,,,81,advisor,,,,,,,Aluminum,Manufacturing,,
3750,12024,Dan Kurzius,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$4,000,000,000",,,12024.03,11961,,B.lion,,,,65,teacher,,,,,,,Email marketing,Technology,,
3751,12024,Paul Lee,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$4,000,000,000",,,12024.03,11957,,B.lion,,,,69,teacher,,,,,,,Battery separators,Manufacturing,,
3752,12024,Tobi Lutke,,,,,,,,,,,,,,,,,,Canada,person.public,USD-networth,"$4,000,000,000",,,12024.03,11944,,B.lion,,,,82,advisor,,,,,,,E-commerce,Technology,,
3753,12024,Gail Miller,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$4,000,000,000",,,12024.03,11934,,B.lion,,,,92,phantasim,,,,,,,Car dealerships,Automotive,,
3754,12024,Rajan Mittal,,,,,,,,,,,,,,,,,,India,person.public,USD-networth,"$4,000,000,000",,,12024.03,11956,,B.lion,,,,70,teacher,,,,,,,Telecom,Telecom,,
3755,12024,Rakesh Mittal,,,,,,,,,,,,,,,,,,India,person.public,USD-networth,"$4,000,000,000",,,12024.03,11948,,B.lion,,,,78,advisor,,,,,,,Telecom,Telecom,,
3756,12024,Isaac Perlmutter,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$4,000,000,000",,,12024.03,11949,,B.lion,,,,77,advisor,,,,,,,Marvel comics,Media & Entertainment,,
3757,12024,"Bernard Saul, II.",,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$4,000,000,000",,,12024.03,11955,,B.lion,,,,71,teacher,,,,,,,"Banking, real estate",Finance & Investments,,
3758,12024,Shaul Shani,,,,,,,,,,,,,,,,,,Israel,person.public,USD-networth,"$4,000,000,000",,,12024.03,11950,,B.lion,,,,76,advisor,,,,,,,Telecom,Telecom,,
3759,12024,Steven Spielberg,XY,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$4,000,000,000",,,12024.03,11951,,B.lion,,,,75,advisor,,,,,,,Movies,Media & Entertainment,,
3760,12024,Jerzy Starak,,,,,,,,,,,,,,,,,,Poland,person.public,USD-networth,"$4,000,000,000",,,12024.03,11948,,B.lion,,,,78,advisor,,,,,,,Pharmaceuticals,Healthcare,,
3761,12024,Torbjorn Tornqvist,,,,,,,,,,,,,,,,,,Sweden,person.public,USD-networth,"$4,000,000,000",,,12024.03,11952,,B.lion,,,,74,advisor,,,,,,,Oil trading,Energy,,
3762,12024,Rufino Vigil Gonzalez,,,,,,,,,,,,,,,,,,Mexico,person.public,USD-networth,"$4,000,000,000",,,12024.03,11951,,B.lion,,,,75,advisor,,,,,,,Steel,Metals & Mining,,
3763,12024,Zhang Daocai,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$4,000,000,000",,,12024.03,11933,,B.lion,,,,93,phantasim,,,,,,,Valves,Diversified,,
3764,12024,Hans-Adam II,XY,"Franz Joseph II, Prince of Liechtenstein",Countess Georgina von Wilczek,Johannes Adam Ferdinand Alois Josef Maria Marco d'Aviano Pius,,Countess Marie Kinsky of Wchinitz and Tettau (XX),,Liechtenstein,,,,,,,,,,Liechtenstein,person.public,USD-networth,"$4,000,000,000",,4,12024.03,11945,,B.lion,,,,81,advisor,,,,,,,Holdings in the Prince of Liechtenstein Foundation.,"Royalty, Diversified",,
3765,12024,Henri,XY,"Jean, Grand Duke of Luxembourg",Princess Joséphine-Charlotte of Belgium,Henri Albert Gabriel Félix Marie Guillaume,,María Teresa Mestre y Batista (XX),, Luxembourg,,,,,,,,,, Luxembourg,person.public,USD-networth,"$4,000,000,000",,5,12024.03,11955,,B.lion,,,,71,teacher,,,,,,,grand duchy,"Royalty, Diversified",,
3806,12024,Juergen Blickle,,,,,,,,,,,,,,,,,,Germany,person.public,USD-networth,"$3,900,000,000",,,12024.03,11959,,B.lion,,,,67,teacher,,,,,,,Auto parts,Manufacturing,,
3807,12024,"Austen Cargill, II.",,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$3,900,000,000",,,12024.03,11939,,B.lion,,,,87,advisor,,,,,,,Cargill,Food & Beverage,,
3808,12024,"James Cargill, II.",,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$3,900,000,000",,,12024.03,11957,,B.lion,,,,69,teacher,,,,,,,Cargill,Food & Beverage,,
3809,12024,Vanich Chaiyawan,,,,,,,,,,,,,,,,,,Thailand,person.public,USD-networth,"$3,900,000,000",,,12024.03,11941,,B.lion,,,,85,advisor,,,,,,,"Insurance, beverages",Finance & Investments,,
3810,12024,Chen Dongsheng,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$3,900,000,000",,,12024.03,11941,,B.lion,,,,85,advisor,,,,,,,Insurance,Finance & Investments,,
3811,12024,Mong-Koo Chung,,,,,,,,,,,,,,,,,,South Korea,person.public,USD-networth,"$3,900,000,000",,,12024.03,11930,,B.lion,,,,96,phantasim,,,,,,,Hyundai,Automotive,,
3812,12024,Kenneth Dart,,,,,,,,,,,,,,,,,,Belize,person.public,USD-networth,"$3,900,000,000",,,12024.03,11961,,B.lion,,,,65,teacher,,,,,,,Investments,Finance & Investments,,
3813,12024,Giuseppe De'Longhi,,,,,,,,,,,,,,,,,,Italy,person.public,USD-networth,"$3,900,000,000",,,12024.03,11955,,B.lion,,,,71,teacher,,,,,,,Coffee makers,Fashion & Retail,,
3814,12024,Guenther Fielmann,,,,,,,,,,,,,,,,,,Germany,person.public,USD-networth,"$3,900,000,000",,,12024.03,11946,,B.lion,,,,80,advisor,,,,,,,Optometry,Healthcare,,
3815,12024,W. Herbert Hunt,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$3,900,000,000",,,12024.03,11948,,B.lion,,,,78,advisor,,,,,,,Oil,Energy,,
3816,12024,James Irsay,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$3,900,000,000",,,12024.03,11961,,B.lion,,,,65,teacher,,,,,,,Indianapolis Colts,Sports,,
3817,12024,Somurai Jaruphnit,XX,Montri Jiaravanont,,,,,,Thailand ,,,,,,rich girl (XX),,born into a wealthy family,,Thailand,person.public,USD-networth,"$3,900,000,000",,,12024.03,11964,,B.lion,,,,62,teacher,,,,,,,Diversified,Diversified,"draws her wealth from an 8.42% stake in the holding outfit of the Charoen Pokphand Group, one of the world's largest producers of animal feed and livestock",
3818,12024,Marianne Liebmann,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$3,900,000,000",,,12024.03,11968,,B.lion,,,,58,teacher,,,,,,,Cargill,Food & Beverage,,
3819,12024,Jorge Moll Filho,,,,,,,,,,,,,,,,,,Brazil,person.public,USD-networth,"$3,900,000,000",,,12024.03,11974,,B.lion,,,,52,teacher,,,,,,,Hospitals,Healthcare,,
3820,12024,Fernando Roberto Moreira Salles,,,,,,,,,,,,,,,,,,Brazil,person.public,USD-networth,"$3,900,000,000",,,12024.03,11980,,B.lion,,,,46,householder,,,,,,,"Banking, minerals",Diversified,,
3821,12024,Pedro Moreira Salles,,,,,,,,,,,,,,,,,,Brazil,person.public,USD-networth,"$3,900,000,000",,,12024.03,11962,,B.lion,,,,64,teacher,,,,,,,"Banking, minerals",Diversified,,
3822,12024,Gabe Newell,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$3,900,000,000",,,12024.03,11961,,B.lion,,,,65,teacher,,,,,,,Videogames,Gambling & Casinos,,
3823,12024,Alfred Oetker,,,,,,,,,,,,,,,,,,Germany,person.public,USD-networth,"$3,900,000,000",,,12024.03,11954,,B.lion,,,,72,teacher,,,,,,,Consumer goods,Fashion & Retail,,
3824,12024,Carl Ferdinand Oetker,,,,,,,,,,,,,,,,,,Germany,person.public,USD-networth,"$3,900,000,000",,,12024.03,11945,,B.lion,,,,81,advisor,,,,,,,Consumer goods,Fashion & Retail,,
3825,12024,Julia Oetker,,,,,,,,,,,,,,,,,,Germany,person.public,USD-networth,"$3,900,000,000",,,12024.03,11951,,B.lion,,,,75,advisor,,,,,,,Consumer goods,Fashion & Retail,,
3826,12024,Ruan Hongliang,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$3,900,000,000",,,12024.03,11967,,B.lion,,,,59,teacher,,,,,,,Glass,Manufacturing,,
3827,12024,Mark Stevens,XY,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$3,900,000,000",,,12024.03,11964,,B.lion,,,,62,teacher,,,,,,,Venture capital,Finance & Investments,,
3828,12024,Tsai Hong-tu,,,,,,,,,,,,,,,,,,Taiwan,person.public,USD-networth,"$3,900,000,000",,,12024.03,11961,,B.lion,,,,65,teacher,,,,,,,Finance,Finance & Investments,,
3829,12024,Nusli Wadia,,,,,,,,,,,,,,,,,,India,person.public,USD-networth,"$3,900,000,000",,,12024.03,11944,,B.lion,,,,82,advisor,,,,,,,Consumer goods,Food & Beverage,,
3830,12024,Wu Yiling,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$3,900,000,000",,,12024.03,11943,,B.lion,,,,83,advisor,,,,,,,Pharmaceuticals,Healthcare,,
3831,12024,Yu Renrong,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$3,900,000,000",,,12024.03,11963,,B.lion,,,,63,teacher,,,,,,,Semiconductors,Manufacturing,,
3832,12024,Zhu Baoguo,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$3,900,000,000",,,12024.03,11961,,B.lion,,,,65,teacher,,,,,,,Pharmaceuticals,Healthcare,,
3881,12024,Rahul Bhatia,,,,,,,,,,,,,,,,,,India,person.public,USD-networth,"$3,800,000,000",,,12024.03,11955,,B.lion,,,,71,teacher,,,,,,,Aviation,Service,,
3882,12024,Francesco Gaetano Caltagirone,,,,,,,,,,,,,,,,,,Italy,person.public,USD-networth,"$3,800,000,000",,,12024.03,11963,,B.lion,,,,63,teacher,,,,,,,"Cement, diversified",Construction & Engineering,,
